18.3,0.79,70000
36.85796184,1.814750987,67932
16.25,-1.93,65864
36.36977091,2.111417529,63796
15.61,-1.42,61728
36.42022162,2.653107882,59660
36.65503894,2.754336197,57592
37.25998558,2.895727109,55524
37.39639783,2.83748853,53456
37.05488414,3.006485617,51388
17.91,1,49320
37.27867238,3.313765948,47252
37.87316015,3.433407313,45184
36.96555432,3.584207373,43116
37.87907253,3.630806296,41048
37.44109111,3.848262989,38980
37.54483256,4.228235538,36912
38.21750049,4.399111677,34844
38.37229486,4.603437542,32776
37.83557666,4.896821205,30708
37.86198445,5.349351661,28640
38.10202122,5.62488449,26572
38.21851906,5.925587389,24504
38.56352325,6.483997561,22436
38.21670098,7.086810506,20368
38.9364224,7.618041963,18300
14.53,-0.95,16232
39.55492939,9.299470822,14164
40.62537838,10.58909237,12096
40.85417449,12.45665564,10000
